Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kit-colcha-cobre-leito-queen-3pc-estampada-italia-150-fios-dupla-face-rami-250x230cm,Kit Colcha Cobre Leito Queen 3Pç Estampada Itália 150 Fios Dupla Face Rami 250x230cm,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p><strong>Dê um novo visual ao seu quarto com o Kit Colcha Itália!</strong><br>Com 6 estampas exclusivas e modernas, essa colcha é perfeita para quem busca praticidade, beleza e conforto no dia a dia. Seu tecido em 150 Fios  oferece leveza, fácil manutenção e secagem rápida   ideal para a rotina.</p> <p><strong>-Destaques do produto:</strong></p> <ul>
<li><p>Estampas variadas para todos os gostos</p></li> <li><p>Modelo <strong>dupla face</strong>: dois estilos em uma única peça</p></li> <li><p>Toque macio e acabamento de qualidade</p></li>
</ul> <p><strong>-Disponível nos tamanhos:</strong> Solteiro, Casal, Queen e King<br><strong>-6 estampas diferentes</strong> para você escolher a que mais combina com sua decoração!</p> <p><strong>Conteúdo do kit (Queen):</strong></p> <ul>
<li><p>1 Colcha dupla face 230x250 cm</p></li> <li><p>2 Porta-travesseiro estampado 50x70 cm<br><br><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Composição:<br></span><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Tecido externo: 100% Poliéster<br></span><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Enchimento: 100% Poliéster</span></p></li>
</ul> <p>Renove sua cama com um toque de estilo e praticidade. Escolha já a sua estampa favorita!<br><br><br></p> <p><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Sobre a Casa Hoenning:</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Somos especializados em enxovais para sua casa.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Produtos que proporcionam sofisticação, conforto e bem-estar à um preço justo.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Compra segura e entrega rápida.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Garantia de 30 dias.<br><br><br></span></p> <p class=""MsoNormal"" style=""text-align: justify;""><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Tamanhos disponiveis: CADA ANÚNCIO POSSUI O TAMANHO DESCRITO NO TITULO.</span></p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586207857_613,0.0,,0,deny,manual,0.00,,true,true,,,,,1777586207857/718,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-queen-3pc-estampada-italia-150-fios-dupla-face-rami-250x230cm-69eba533271c2-large.png?v=1777586211,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-queen-3pc-estampada-italia-150-fios-dupla-face-rami-250x230cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-queen-3pc-estampada-italia-150-fios-dupla-face-rami-6827692e0b0af-large.png?v=1777586211,2,"",,,,,,,,
kit-colcha-cobre-leito-solteiro-2-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-fendi,Kit Colcha Cobre Leito Solteiro 2 Peças 150 Fios Matelado Dupla Face Estampado Itália Poá Fendi,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p>O Kit Cobre Leito Itália chegou para dar um novo charme ao seu quarto. O estampado Poá traz um toque clássico e atemporal à decoração, enquanto a dupla face oferece dois visuais em um só produto, perfeito para quem gosta de renovar o ambiente sem precisar trocar a roupa de cama.</p>
<p><br></p>
<p><strong>Atenção:</strong> As cores do produto podem sofrer pequenas variações devido à configuração da tela do seu dispositivo.</p>
<p><br></p>
<h2><strong>Medidas</strong></h2>
<p><strong>Colcha Dupla Face:</strong> 2,20m x 1,60m</p>
<p><strong>Porta Travesseiros:</strong> 1 unidade de 50cm x 70cm</p>
<p><br></p>
<h2><strong>Composição</strong></h2>
<p>Tecido: 100% Poliéster de alta qualidade</p>
<p><br></p>
<h2><strong>Destaques do Produto</strong></h2>
<p><strong>Fácil Manutenção:</strong> O tecido de poliéster é resistente, de secagem rápida e suporta lavagens frequentes sem perder a forma ou a cor.</p>
<p><strong>Dupla Face Versátil:</strong> Dois visuais em um único produto</p>
<p><strong>Matelado Ultrassônico Soldado:</strong> Processo inovador que utiliza calor e pressão para unir as camadas de tecido sem costura, garantindo um acabamento uniforme, moderno e mais resistente.</p>
<p><br></p>
<h2><strong>Ideal Para</strong></h2>
<p>Quem busca uma decoração de quarto elegante e versátil.</p>
<p>Pessoas que valorizam a durabilidade e a facilidade de manutenção dos tecidos.</p>
<p>Presentes especiais para casamentos, aniversários ou qualquer ocasião que mereça um toque especial.</p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586344893_125,0.0,,0,deny,manual,69.00,119.90,true,true,,,,,1777586344893/50,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-solteiro-2-pecas-italia-150-fios-poa-dupla-face-fendi-160x220-cm-69ebc6f68f0ae-large.png?v=1777586347,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-solteiro-2-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-fendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-solteiro-3-pecas-italia-150-fios-poa-dupla-face-fendi-682771b63fc3d-large.png?v=1777586347,2,"",,,,,,,,
kit-colcha-cobre-leito-solteiro-2-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-verde,Kit Colcha Cobre Leito Solteiro 2 Peças 150 Fios Matelado Dupla Face Estampado Itália Poá Verde,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p>O Kit Cobre Leito Itália chegou para dar um novo charme ao seu quarto. O estampado Poá traz um toque clássico e atemporal à decoração, enquanto a dupla face oferece dois visuais em um só produto, perfeito para quem gosta de renovar o ambiente sem precisar trocar a roupa de cama.</p>
<p><br></p>
<p><strong>Atenção:</strong> As cores do produto podem sofrer pequenas variações devido à configuração da tela do seu dispositivo.</p>
<p><br></p>
<h2><strong>Medidas</strong></h2>
<p><strong>Colcha Dupla Face:</strong> 2,20m x 1,60m</p>
<p><strong>Porta Travesseiros:</strong> 1 unidade de 50cm x 70cm</p>
<p><br></p>
<h2><strong>Composição</strong></h2>
<p>Tecido: 100% Poliéster de alta qualidade</p>
<p><br></p>
<h2><strong>Destaques do Produto</strong></h2>
<p><strong>Fácil Manutenção:</strong> O tecido de poliéster é resistente, de secagem rápida e suporta lavagens frequentes sem perder a forma ou a cor.</p>
<p><strong>Dupla Face Versátil:</strong> Dois visuais em um único produto</p>
<p><strong>Matelado Ultrassônico Soldado:</strong> Processo inovador que utiliza calor e pressão para unir as camadas de tecido sem costura, garantindo um acabamento uniforme, moderno e mais resistente.</p>
<p><br></p>
<h2><strong>Ideal Para</strong></h2>
<p>Quem busca uma decoração de quarto elegante e versátil.</p>
<p>Pessoas que valorizam a durabilidade e a facilidade de manutenção dos tecidos.</p>
<p>Presentes especiais para casamentos, aniversários ou qualquer ocasião que mereça um toque especial.</p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586239773_46,0.0,,0,deny,manual,69.00,119.90,true,true,,,,,1777586239773/367,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-solteiro-2-pecas-italia-150-fios-poa-dupla-face-verde-160x220-cm-69ebb489d6592-large.png?v=1777586242,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-solteiro-2-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-solteiro-3-pecas-italia-150-fios-poa-dupla-face-verde-682771af13d05-large.png?v=1777586242,2,"",,,,,,,,
kit-colcha-cobre-leito-solteiro-2-pecas-dupla-face-estampado-150-fios-italia-arabesco,Kit Colcha Cobre Leito Solteiro 2 Peças Dupla Face Estampado 150 Fios Itália Arabesco,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p>Os pequenos detalhes fazem a diferença em nossos lares. As colchas/Cobre Leitos também são itens de decoração, e são peças para transformar seu quarto em um ambiente ainda mais aconchegante para seu dia dia. Pensando nisso as colchas/cobre leitos bouti Italia Dupla Face e suas estampas modernas foram desenvolvidas para deixar sua decoração ainda mais incrível.</p>
<p><br></p>
<p>Produto composto por:</p>
<p>1 Colcha 160 x 220 cm</p>
<p>1 Porta travesseiro 50 x 70 cm</p>
<p><br></p>
<p class=""ql-align-justify"">Composição:</p>
<p class=""ql-align-justify"">Tecido externo: 100% Poliéster</p>
<p class=""ql-align-justify"">Enchimento: 100% Poliéster</p>
<p><br></p>
<p>Sobre a Casa Hoenning:</p>
<p>Somos especializados em enxovais para sua casa.</p>
<p>Produtos que proporcionam sofisticação, conforto e bem-estar à um preço justo.</p>
<p>Compra segura e entrega rápida.</p>
<p>Garantia de 30 dias.</p>
<p><br></p>
<p class=""ql-align-justify"">Tamanhos disponiveis:</p>
<p class=""ql-align-justify""><strong>SOLTEIRO</strong></p>
<p class=""ql-align-justify""> 01 Colcha 1,60 x 2,20cm</p>
<p class=""ql-align-justify"">01 Porta Travesseiro 50 x 70cm</p>
<p class=""ql-align-justify""><strong>CASAL</strong></p>
<p class=""ql-align-justify"">01 Colcha 2,10 x 2,30cm</p>
<p class=""ql-align-justify"">02 Porta Travesseiro 50x70cm</p>
<p class=""ql-align-justify""><strong>QUEEN</strong></p>
<p class=""ql-align-justify"">01 Colcha 2,30 x 2,50cm</p>
<p>02 Porta Travesseiro 50x70cm</p>
<p class=""ql-align-justify""><strong>KING</strong></p>
<p class=""ql-align-justify"">01 Colcha 2,50 x 2,70cm</p>
<p class=""ql-align-justify"">02 Porta Travesseiro 50x70cm</p>
<p><br></p>
<p><br></p>
<p>Lavagem: Para aumentar a vida útil de produtos têxteis é fundamental seguir rigidamente as instruções de lavagem indicadas na etiqueta.</p>
<p><br></p>
<p>As fotos são ilustrativas, podendo haver variações de cor por diversos motivos como navegador, resolução de monitor, fabricação, partida do tecido, etc ...</p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586326734_67,0.0,,0,deny,manual,69.00,119.90,true,true,,,,,1777586326734/49,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-cobre-leito-colcha-solteiro-2pc-dp-face-150-fios-italia-arabesco-160x220-cm-69ea6dc1d7e29-large.png?v=1777586329,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-solteiro-2-pecas-dupla-face-estampado-150-fios-italia-arabesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-cobre-leito-colcha-solteiro-2pc-dp-face-150-fios-italia-arabesco-67a3ac8942684-large.png?v=1777586329,2,"",,,,,,,,
kit-colcha-cobre-leito-solteiro-2-pecas-dupla-face-matelado-pompeia-caqui,Kit Colcha Cobre Leito Solteiro 2 Peças Dupla Face Matelado Pompeia Caqui,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p class=""MsoNormal"" style=""line-height: normal;""><strong><span style=""font-size: 16pt;"">Colcha Pompéia Dupla Face Conforto, Estilo e Versatilidade</span></strong></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">A Colcha Pompéia Dupla Face é a escolha ideal para quem busca transformar o quarto com conforto e sofisticação. Seu toque macio aliado ao acabamento delicado entrega charme imediato ao ambiente.</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">O matelassê ultrassônico em linhas modernas garante um visual contemporâneo e maior durabilidade, sem desfiar ou perder o desenho com o tempo. Os porta-travesseiros acompanham o mesmo acabamento, criando um conjunto elegante e harmonioso.</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Produto com alta procura. Estoque limitado por cor e tamanho.</span><span style=""font-size: 14pt;""><br><br></span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 14pt;"">Benefícios que Fazem a Diferença</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Dupla face</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Toque macio: conforto desde o primeiro uso</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Acabamento em bolinhas: detalhe sofisticado e atemporal</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Matelassê ultrassônico: não desfia e mantém o desenho intacto</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Conjunto completo: colcha + porta-travesseiros combinando</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Fácil de lavar e secagem rápida</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Tecido resistente e durável</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Ideal para uso diário ou para renovar o quarto rapidamente</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""> </span></p> <p class=""MsoNoSpacing""><span style=""font-size: 13.5pt;"">Destaques de Compra</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Estoque limitado</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""><span> </span>Cores e tamanhos sujeitos à disponibilidade</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""><span> </span>Envio rápido após a confirmação do pedido</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""><span> </span>Garanta agora antes que acabe</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""> </span></p> <p class=""MsoNoSpacing""><span style=""font-size: 13.5pt;"">Conteúdo da Embalagem</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Colcha + Porta-travesseiros </span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""> </span></p> <p class=""MsoNoSpacing""><strong><span style=""font-size: 14pt;"">Tamanhos Disponíveis</span></strong><strong><span><br><br></span></strong></p> <p class=""MsoNoSpacing""><span>Solteiro<br></span><span style=""font-size: 12pt;"">1 Colcha: 1,60 x 2,20 m<br>1 Porta-travesseiros: 50 x 70 cm</span></p> <p class=""MsoNoSpacing""><span><br><br></span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Casal</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">1 Colcha: 2,20 x 2,40 m<br>2 <span> </span>Porta-travesseiros: 50 x 70 cm<br><br></span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Queen</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">1 Colcha: 2,40 x 2,60 m <br>2 Porta-travesseiros: 50 x 70 cm<br><br></span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">King</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">1 Colcha: 2,60 x 2,80 m</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">2 Porta-travesseiros: 50 x 70 cm</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""> </span></p> <p class=""MsoNoSpacing""><span style=""font-size: 13.5pt;"">Composição<br></span><span style=""font-size: 12pt;"">100% Poliéster</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""> </span></p> <p class=""MsoNoSpacing""><span style=""font-size: 13.5pt;""><span> </span>Sobre a Casa Hoenning</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Especialistas em enxovais para o lar</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""><span> </span>Produtos que unem conforto, sofisticação e bem-estar</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Compra segura</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Entrega rápida</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Garantia de 30 dias.</span></p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586332851_396,0.0,,0,deny,manual,119.00,139.90,true,true,,,,,1777586332851/769,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-pompeia-solteiro-2-pecas-dupla-face-caqui-6984c894670c3-large.png?v=1777586335,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-solteiro-2-pecas-dupla-face-matelado-pompeia-caqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-pompeia-solteiro-2-pecas-dupla-face-caqui-6984c89474eef-large.png?v=1777586335,2,"",,,,,,,,
kit-colcha-cobre-leito-solteiro-2-pecas-dupla-face-matelado-pompeia-rose,Kit Colcha Cobre Leito Solteiro 2 Peças Dupla Face Matelado Pompeia Rose,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p class=""MsoNormal"" style=""line-height: normal;""><strong><span style=""font-size: 16pt;"">Colcha Pompéia Dupla Face Conforto, Estilo e Versatilidade</span></strong></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">A Colcha Pompéia Dupla Face é a escolha ideal para quem busca transformar o quarto com conforto e sofisticação. Seu toque macio aliado ao acabamento delicado entrega charme imediato ao ambiente.</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">O matelassê ultrassônico em linhas modernas garante um visual contemporâneo e maior durabilidade, sem desfiar ou perder o desenho com o tempo. Os porta-travesseiros acompanham o mesmo acabamento, criando um conjunto elegante e harmonioso.</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Produto com alta procura. Estoque limitado por cor e tamanho.</span><span style=""font-size: 14pt;""><br><br></span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 14pt;"">Benefícios que Fazem a Diferença</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Dupla face</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Toque macio: conforto desde o primeiro uso</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Acabamento em bolinhas: detalhe sofisticado e atemporal</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Matelassê ultrassônico: não desfia e mantém o desenho intacto</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Conjunto completo: colcha + porta-travesseiros combinando</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Fácil de lavar e secagem rápida</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Tecido resistente e durável</span></p> <p class=""MsoNormal"" style=""line-height: normal;""><span style=""font-size: 12pt;"">Ideal para uso diário ou para renovar o quarto rapidamente</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""> </span></p> <p class=""MsoNoSpacing""><span style=""font-size: 13.5pt;"">Destaques de Compra</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Estoque limitado</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""><span> </span>Cores e tamanhos sujeitos à disponibilidade</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""><span> </span>Envio rápido após a confirmação do pedido</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""><span> </span>Garanta agora antes que acabe</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""> </span></p> <p class=""MsoNoSpacing""><span style=""font-size: 13.5pt;"">Conteúdo da Embalagem</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Colcha + Porta-travesseiros </span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""> </span></p> <p class=""MsoNoSpacing""><strong><span style=""font-size: 14pt;"">Tamanhos Disponíveis</span></strong><strong><span><br><br></span></strong></p> <p class=""MsoNoSpacing""><span>Solteiro<br></span><span style=""font-size: 12pt;"">1 Colcha: 1,60 x 2,20 m<br>1 Porta-travesseiros: 50 x 70 cm</span></p> <p class=""MsoNoSpacing""><span><br><br></span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Casal</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">1 Colcha: 2,20 x 2,40 m<br>2 <span> </span>Porta-travesseiros: 50 x 70 cm<br><br></span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Queen</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">1 Colcha: 2,40 x 2,60 m <br>2 Porta-travesseiros: 50 x 70 cm<br><br></span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">King</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">1 Colcha: 2,60 x 2,80 m</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">2 Porta-travesseiros: 50 x 70 cm</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""> </span></p> <p class=""MsoNoSpacing""><span style=""font-size: 13.5pt;"">Composição<br></span><span style=""font-size: 12pt;"">100% Poliéster</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""> </span></p> <p class=""MsoNoSpacing""><span style=""font-size: 13.5pt;""><span> </span>Sobre a Casa Hoenning</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Especialistas em enxovais para o lar</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;""><span> </span>Produtos que unem conforto, sofisticação e bem-estar</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Compra segura</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Entrega rápida</span></p> <p class=""MsoNoSpacing""><span style=""font-size: 12pt;"">Garantia de 30 dias.</span></p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586384906_206,0.0,,0,deny,manual,119.00,139.90,true,true,,,,,1777586384906/902,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-pompeia-solteiro-2-pecas-dupla-face-rose-6984c89782373-large.png?v=1777586387,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-solteiro-2-pecas-dupla-face-matelado-pompeia-rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-pompeia-solteiro-2-pecas-dupla-face-rose-6984c8976954b-large.png?v=1777586387,2,"",,,,,,,,
kit-colcha-cobre-leito-solteiro-2-pecas-italia-150-fios-grid-dupla-face-cinza-160x220-cm,Kit Colcha Cobre Leito Solteiro 2 Peças Itália 150 Fios Grid Dupla Face Cinza 160x220 cm,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p><strong>Conforto, praticidade e estilo para seu quarto!</strong><br>O <strong>Kit Colcha Itália Grid</strong> é ideal para quem busca um toque sofisticado e moderno na decoração. Confeccionado em tecido 150 fios, possui toque macio e acabamento de qualidade. O modelo <strong>dupla face</strong> permite variar o visual com facilidade, oferecendo versatilidade para o dia a dia.</p> <p><strong>-Disponível nos tamanhos:</strong> Solteiro, Casal, Queen e King<br><strong>-Cores disponíveis:</strong> 4 opções elegantes para combinar com seu ambiente</p> <p><strong>Conteúdo do kit:</strong></p> <ul>
<li><p>1 Colcha dupla face Solteiro 160x220 cm</p></li> <li><p>1 Porta-travesseiros 50x70 cm<br><br><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Composição:<br></span><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Tecido externo: 100% Poliéster<br></span><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Enchimento: 100% Poliéster</span></p></li>
</ul> <p>Renove sua cama com beleza e conforto. Escolha sua cor e tamanho preferido e transforme seu quarto!<br><br></p> <p><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Sobre a Casa Hoenning:</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Somos especializados em enxovais para sua casa.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Produtos que proporcionam sofisticação, conforto e bem-estar à um preço justo.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Compra segura e entrega rápida.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Garantia de 30 dias.<br><br><br></span></p> <p class=""MsoNormal"" style=""text-align: justify;""><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Tamanhos disponiveis: CADA ANÚNCIO POSSUI O TAMANHO DESCRITO NO TITULO.</span></p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586361401_244,0.0,,0,deny,manual,0.00,,true,true,,,,,1777586361401/846,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-solteiro-2-pecas-italia-150-fios-grid-dupla-face-cinza-160x220-cm-69ebc6568cdce-large.png?v=1777586364,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-solteiro-2-pecas-italia-150-fios-grid-dupla-face-cinza-160x220-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-solteiro-3-pecas-italia-150-fios-grid-dupla-face-cinza-68277559ec300-large.png?v=1777586364,2,"",,,,,,,,
